,index,Released,English title,TMDB_id
602,5,2016-10-03,Feng Kuang Chou Xiao Ya,870634
603,10,2016-10-14,Fall in Love,1153572
604,12,2016-10-14,The Warriors,899237
605,16,2016-10-20,Heartfall Arises,416309
606,17,2016-10-21,Flipped,1179205
607,19,2016-10-21,Roommates in Love,476558
608,22,2016-10-28,Mr. Donkey,421742
609,24,2016-10-28,The Nursery,460337
610,25,2016-10-28,Xiaoming and His Friends,484694
611,27,2016-11-04,Hi Jack,921001
612,28,2016-11-04,Hide and Seek,416306
613,29,2016-11-04,Making Family,428180
614,31,2016-11-04,Scary Notes,994554
615,33,2016-11-04,Someone to Talk To,422135
616,36,2016-11-09,The Light,632448
617,40,2016-11-11,The Bride With Painted Skin,563965
618,51,2016-11-18,The Warriors Gate,413658
619,57,2016-11-25,Min & Max,435680
620,59,2016-11-25,Perfect Imperfection,471537
621,60,2016-11-25,Sky on Fire,427433
622,61,2016-11-25,Soul House,1088011
623,62,2016-12-01,My Love,880027
624,67,2016-12-02,Super Express,434123
625,68,2016-12-02,Sword Master,367206
626,70,2016-12-06,48 Hours,1050547
627,76,2016-12-09,Suddenly Seventeen,422390
628,78,2016-12-16,Blood of Youth,436792
629,79,2016-12-16,Five Besties: Divorce Busting,448482
630,81,2016-12-16,The Great Wall,311324
631,82,2016-12-16,Masters in Forbidden City,479702
632,84,2016-12-16,The Wasted Times,382572
633,85,2016-12-16,This is Life,493697
634,86,2016-12-17,Four Warriors,946601
635,88,2016-12-18,Survivor,1203363
636,90,2016-12-23,Lost Minds,443838
637,91,2016-12-23,Railroad Tigers,377447
638,92,2016-12-23,See You Tomorrow,345674
639,93,2016-12-23,The Writing's on the Wall,448343
640,96,2016-12-29,Provoking Laughter,817065
641,97,2016-12-30,Cherry Returns,437216
642,98,2016-12-30,The Insanity,445303
643,99,2016-12-30,Some Like It Hot,433605
644,100,2016-12-30,Three Weddings,443677
645,102,2016-12-31,She's From Another Planet,567958
646,2,2017-01-06,Ghost in Barber's,557570
647,3,2017-01-06,Romantic Warrior,491920
648,5,2017-01-07,GG Bond: Guarding,638351
649,7,2017-01-13,Backkom Bear: Agent 008,443683
650,16,2017-01-28,Boonie Bears: Entangled Worlds,462927
651,18,2017-01-28,Duckweed,438081
652,19,2017-01-28,Journey to the West: The Demons Strike Back,435800
653,22,2017-02-03,Once Upon a Time in the Northeast,448492
654,23,2017-02-05,Lighting Dindin,482586
655,24,2017-02-10,Cook Up a Storm,438857
656,26,2017-02-10,The Game Changer,452103
657,27,2017-02-12,Purple Love,1150985
658,31,2017-02-17,An Umbrella Conspiracy,1147893
659,32,2017-02-17,The Door,449554
660,33,2017-02-17,Lord of Shanghai,447535
661,35,2017-02-24,The Majhong Box,896322
662,37,2017-02-24,The Summer of Yaya,472064
663,38,2017-03-03,Bet on Love,452528
664,39,2017-03-03,Frightening Embroidery Shoes,611722
665,40,2017-03-03,H-Club,488959
666,41,2017-03-03,Let's Break Up,452725
667,42,2017-03-10,Death Ouija 2,900033
668,45,2017-03-10,Lost in the Moonlight,571113
669,47,2017-03-10,Spy Eyes,548567
670,48,2017-03-14,Planning of Be in Love,455762
671,49,2017-03-15,Mao Fengmei,825216
672,51,2017-03-17,Haunted Sisters,465059
673,52,2017-03-17,Nirvana,467751
674,54,2017-03-23,The Call of Love,945993
675,56,2017-03-24,Top Funny Comedian: The Movie,460788
676,57,2017-03-28,The Legend of 1935,898439
677,60,2017-03-31,The Devotion of Suspect X,446076
678,61,2017-03-31,Extraordinary Mission,445224
679,62,2017-03-31,The Missing,457320
680,3,2017-04-07,Eternal Love,458217
681,7,2017-04-14,A Nail Clipper Romance,452404
682,9,2017-04-14,Haunted Dormitory: Marionette Teacher,507327
683,11,2017-04-21,The Blood Hound,465394
684,13,2017-04-21,The Mysterious Family,369562
685,14,2017-04-21,Snow in Midsummer,779581
686,18,2017-04-28,Battle of Memories,449306
687,23,2017-05-05,Myth Kill Joke,547013
688,24,2017-05-11,What A Wonderful Family,459364
689,27,2017-05-12,Disc Fairy,549518
690,30,2017-05-18,20:16,708890
691,31,2017-05-19,Come Across Love,467101
692,32,2017-05-19,Puppy Love,466763
693,33,2017-05-19,Special Encounter,571103
694,34,2017-05-19,Wine War,462605
695,35,2017-05-19,Wrong Way Driving,686453
696,42,2017-05-26,The World Outside,904670
697,43,2017-05-27,Edge of Innocence,476269
698,44,2017-05-27,Didi's Dream,459674
699,45,2017-05-27,God of War,455043
700,46,2017-05-27,La Historia Du Un Amor,489082
701,48,2017-05-27,The Three Little Pigs,503121
702,53,2017-06-02,The Door,465410
703,57,2017-06-09,How Are You,488986
704,58,2017-06-09,Love Without Word,467750
705,60,2017-06-09,The Haunted Graduation Photo,594779
706,62,2017-06-09,Monster Mayhem,807871
707,67,2017-06-10,Go with Your Gut,493716
708,69,2017-06-16,China Salesman,461714
709,71,2017-06-16,Return to the Wolves,485289
710,77,2017-06-23,Strangers,473515
711,83,2017-06-30,Echoes of Time,684975
712,84,2017-06-30,Encounter Evil,1147879
713,85,2017-06-30,Feng Menglong's Legend,857952
714,86,2017-06-30,Home Lost,571118
715,88,2017-06-30,Soccer Killer,484997
716,1,2017-07-01,Our Time Will Come,452400
717,2,2017-07-06,The House That Never Dies II,474420
718,6,2017-07-07,Secret Fruit,477406
719,8,2017-07-12,Suzhou Youth Drift in Hengdian,786844
720,9,2017-07-13,Dahufa,466980
721,11,2017-07-13,Wu Kong,452910
722,14,2017-07-20,Our Shining Days,477306
723,16,2017-07-21,Father and Son,474952
724,17,2017-07-21,Mystery Zone:Soul Eating Hill,519589
725,18,2017-07-21,Tea Pets,458186
726,21,2017-07-27,Wolf Warriors 2,452557
727,26,2017-07-28,Tofu,486435
728,28,2017-08-03,Once Upon a Time,463197
729,30,2017-08-04,Instant Hit of The Elephant Lin Wang,857948
730,31,2017-08-04,My Other Home,482147
731,32,2017-08-04,T-Guardians,615960
732,34,2017-08-04,Wilderness Gas Station,1229514
733,36,2017-08-11,The Adventurers,452551
734,38,2017-08-11,Guilty of Mind,470413
735,41,2017-08-11,Legend of the Naga Pearls,466438
736,43,2017-08-14,Twenty Two,473267
737,49,2017-08-18,One Hundred Thousand Bad Jokes II,474386
738,50,2017-08-18,Seer Movie 6: Invincible Puni,564286
739,55,2017-08-25,Forbidden Zoen,945794
740,61,2017-08-28,Du Liniang,894053
741,65,2017-08-31,Once Again,488932
742,66,2017-09-08,Ghost Bride,916084
743,67,2017-09-08,Honeymoon Plan,786746
744,71,2017-09-15,Growing Pains,489084
745,77,2017-09-22,Defenders,551267
746,78,2017-09-22,Forgetting Space,1147855
747,79,2017-09-22,The Frighten Studio,913933
748,84,2017-09-22,Please Keep Away,733988
749,85,2017-09-22,Pure Hearts: Into Chinese Showbiz,481933
750,87,2017-09-22,Sky Ladder: The Art of Cai Guo-Qiang,376389
751,90,2017-09-29,Sky Hunter,478826
752,93,2017-09-30,Never Say Die,479306
753,94,2017-09-30,S.M.A.R.T. Chase,473920
754,0,2017-10-01,Dragon Force Movie,640394
755,3,2017-10-04,Dragon Blade,946370
756,6,2017-10-12,Haunted Road 2,495996
757,7,2017-10-13,Hold Your Hands,512782
758,9,2017-10-13,You'd Better Run,1175429
759,11,2017-10-17,Doctor's Mind,649332
760,13,2017-10-17,"Six Years, 6 Days",571105
761,15,2017-10-19,Where Has the Time Gone,481949
762,24,2017-10-24,Mr. Made,571102
763,25,2017-10-24,Road to the Sky,861742
764,28,2017-10-27,Fight for Love,488907
765,31,2017-11-03,Baby Task Group,607936
766,33,2017-11-03,Eternal Wave,492851
767,35,2017-11-03,Seventy-Seven Days,490054
768,38,2017-11-10,The Chinese Widow,528210
769,39,2017-11-10,Flower Drum Dream of Fengyang County,880404
770,41,2017-11-10,Mr. Zhu's Summer,453901
771,42,2017-11-10,Trouble Maker,666176
772,43,2017-11-10,Two Wrongs Make A Right,493385
773,47,2017-11-17,The Looming Storm,487786
774,50,2017-11-17,Start Over Tonight,884094
775,51,2017-11-21,Mr. No Problem,418383
776,56,2017-11-24,Explosion,483809
777,57,2017-11-24,Hai Kuo Tian Kong,887497
778,58,2017-11-24,Inference Notes,489969
779,63,2017-11-24,Spirit Touch Seventh Sense,896320
780,65,2017-11-28,The Eighth Day of a Week,677261
781,67,2017-11-30,Breathing,540949
782,69,2017-12-01,Fake Guardians,513654
783,70,2017-12-01,Kill Me Please,515814
784,71,2017-12-01,Our Happiness,514198
785,74,2017-12-08,The Big Call,481563
786,75,2017-12-08,The Dreaming Man,487980
787,78,2017-12-12,The Chainbreakers,491906
788,83,2017-12-15,The Thousand Faces of Dunjia,460557
789,84,2017-12-15,Youth,457251
790,88,2017-12-22,Legend of the Demon Cat,434221
791,90,2017-12-29,Distant Relative,571094
792,91,2017-12-29,The Ex-File 3: The Return of the Exes,494900
793,92,2017-12-29,Goldbuster,491937
794,93,2017-12-29,Hanson and the Beast,492317
795,95,2017-12-29,Miracles of the Namiya General Store,494734
796,4,2018-01-12,Forever Young,289930
797,5,2018-01-12,Have a Nice Day,437220
798,6,2018-01-12,Keep Calm and Be a Superstar,498419
799,7,2018-01-12,Loops,958858
800,8,2018-01-12,Untouchable Love,509586
801,10,2018-01-16,The Class of One,829512
802,12,2018-01-16,My Running Shadow,310093
803,13,2018-01-18,A Better Tomorrow 2018,497768
804,14,2018-01-19,The Drifting Red Balloon,530829
805,15,2018-01-19,Guardians of the Tomb,409582
806,18,2018-01-25,A Loner,471426
807,19,2018-01-26,Super Four,546852
808,20,2018-01-26,The 5th Dimension,1147881
809,24,2018-02-01,The Girl From Future,562450
810,29,2018-02-02,The Ladybug,528726
811,33,2018-02-06,On the Way,852562
812,35,2018-02-09,Master Returns,894046
813,36,2018-02-09,Miss Puff,505334
814,38,2018-02-09,Wild Kids,1252984
815,40,2018-02-16,Boonie Bears: The Big Shrink,529426
816,41,2018-02-16,Detective Chinatown 2,505513
817,42,2018-02-16,The Faces of My Gene,514617
818,43,2018-02-16,The Monkey King 3,437543
819,44,2018-02-16,Monster Hunt 2,497984
820,45,2018-02-16,Operation Red Sea,460555
821,46,2018-02-17,After the STA,629256
822,47,2018-02-20,Fat and Fame,641667
823,50,2018-03-02,Amazing China,508685
824,51,2018-03-02,Girls 2,457591
825,52,2018-03-02,Love Only,531619
826,53,2018-03-08,Crazy Bull,1157585
827,55,2018-03-09,Duck Duck Goose,375107
828,58,2018-03-16,Linglong Wells,620199
829,59,2018-03-23,24 Seconds,898945
830,60,2018-03-23,The Bystander,667885
831,62,2018-03-29,Excellent Doctor from Hejian,886418
832,63,2018-03-29,Nice to Meet You,533536
833,65,2018-03-30,Defying Chase,516657
834,66,2018-03-30,Really?,521427
835,0,2018-04-04,Knife in the Clear Water,426734
836,1,2018-04-04,Nuts,570899
837,3,2018-04-05,Cats and Peachtopia,513386
838,4,2018-04-13,After Driving Youth,562452
839,5,2018-04-13,Justice in Northwest,570689
840,6,2018-04-13,Looking for Rohmer,435028
841,7,2018-04-13,Love Trip,570869
842,10,2018-04-19,No.1 Villa,705797
843,11,2018-04-19,Song of Canal Head,570891
844,12,2018-04-20,21 Karat,547878
845,13,2018-04-20,Beyond the Mountains,1022091
846,14,2018-04-20,Dude's Manual,519207
847,16,2018-04-20,Path to the Dream,617922
848,19,2018-04-27,Snowfall,590108
849,20,2018-04-28,A or B,521871
850,21,2018-04-28,Genghis Khan,528656
851,22,2018-04-28,Midnight XII,1147882
852,24,2018-04-28,The Trough,521288
853,25,2018-04-28,Us and Them,508747
854,27,2018-05-04,Hong Kong Rescue,525742
855,28,2018-05-11,The Dream,570887
856,30,2018-05-11,House No.7,1147876
857,32,2018-05-11,You'll Never Walk Alone,590104
858,36,2018-05-16,Travel For Love,1175066
859,38,2018-05-18,Catch The King,576807
860,39,2018-05-18,How Long Will I Love U,522921
861,40,2018-05-18,The High Heels,1150557
862,41,2018-05-18,The Lost Land,525758
863,46,2018-05-25,The Secret Board,632444
864,49,2018-05-29,To My 19-Year-Old,527210
865,51,2018-06-01,Happy Little Submarine: 20000 Leagues Under the Sea,537760
866,55,2018-06-06,Underset,570898
867,58,2018-06-08,Happiness is Coming,541565
868,59,2018-06-08,Horror Bathroom,980901
869,64,2018-06-08,The Universe of One’s Own,1211701
870,65,2018-06-15,Blood 13,533284
871,69,2018-06-15,My Kitchen Lover,683422
872,77,2018-06-22,The Secret of Immortal Code,577159
873,78,2018-06-26,How Far Tomorrow,543567
874,80,2018-06-29,Animal World,518764
875,84,2018-06-29,True Love,1180144
876,85,2018-06-29,Underground Snatch,570878
877,87,2018-06-30,Happy Planet: Tale of Boy 36,887831
878,1,2018-07-06,The Burns of Sin,944528
879,2,2018-07-06,Dying to Survive,532753
880,3,2018-07-06,New Happy Dad and Son 3: Adventure in Russia,553233
881,7,2018-07-13,Asura,443408
882,8,2018-07-13,The Beautiful Lie,791863
883,10,2018-07-13,Hidden Man,503235
884,11,2018-07-13,Love of God,629406
885,14,2018-07-19,No Choice,985367
886,23,2018-07-27,Detective Dee: The Four Heavenly Kings,506763
887,24,2018-07-27,Hello Mr. Billionaire,538331
888,26,2018-08-03,Reborn,542330
889,28,2018-08-03,Thirty That Year,691122
890,29,2018-08-03,The Wind Guardians,541057
891,30,2018-08-04,Flavors of Youth,513347
892,34,2018-08-10,iPartment,541781
893,35,2018-08-10,The Island,615652
894,36,2018-08-10,The Meg,523931
895,37,2018-08-15,Summer Flowers,632695
896,39,2018-08-17,Europe Raiders,420644
897,40,2018-08-17,Go Brother!,543628
898,42,2018-08-17,The Last Stickman of Chongqing,831907
899,43,2018-08-17,Oolong Courtyard,529011
900,46,2018-08-20,Mr. Big,543462
901,47,2018-08-21,Summer Adventure: Hey Monster!,1175446
902,48,2018-08-22,The Compact Density of Stone,881426
903,50,2018-08-24,The Bravest Escort Group,545223
904,53,2018-08-24,Home Under the Sea,553219
905,54,2018-08-24,The Innocence of Childhood,552936
906,55,2018-08-24,Panic: Ghost Apartment,1015207
907,56,2018-08-24,Proud of Me,561399
908,62,2018-08-31,Hidden Land in Northern Tibet,570798
909,63,2018-08-31,Inside the Boys,705798
910,65,2018-09-03,Goddesses in the Flames of War,602836
911,67,2018-09-07,The Dream of Nobody,562285
912,69,2018-09-07,The Kiss Addict,693056
913,71,2018-09-07,The Secret of the River,629250
914,74,2018-09-14,The Road Not Taken,541086
915,76,2018-09-21,Ash Is Purest White,441393
916,77,2018-09-21,Blade of the Law,1064085
917,79,2018-09-21,Cry Me a Sad River,552345
918,84,2018-09-21,Ice Cream Lover,683428
919,90,2018-09-22,Monkey Magic,42330
920,91,2018-09-30,Fat Buddies,551777
921,92,2018-09-30,"Hello, Mrs. Money",551127
922,94,2018-09-30,Project Gutenberg,531384
923,95,2018-09-30,Shadow,463319
924,0,2018-10-01,The Adventure of Afanti,567317
925,1,2018-10-01,Legend of the Ancient Sword,555020
926,3,2018-10-05,"Lost, Found",531542
927,6,2018-10-12,"Zhang Yimou's ""Shadow""",680933
928,8,2018-10-15,Departure Alone The Sea,570797
929,12,2018-10-19,Nightmare of Darkness,705464
930,13,2018-10-19,Sun Flower,570805
931,14,2018-10-19,Super Model Fantasy,691457
932,15,2018-10-19,When Africa Meets You,792487
933,16,2018-10-26,Ala Changso,549648
934,17,2018-10-26,Crazy Little Thing,562455
935,23,2018-10-26,Soul Contract,919558
936,25,2018-10-31,Endless Loop,570587
937,26,2018-11-02,Can't See Me Love You,599367
938,28,2018-11-02,Iceman II,490214
939,29,2018-11-02,Obstetric Boys,569017
940,32,2018-11-02,You Beautify My Life,689760
941,34,2018-11-09,Disturbed Souls on Campus,1024626
942,35,2018-11-09,Dream Breaker,562476
943,37,2018-11-09,Last Letter,551634
944,38,2018-11-09,Legends of the Three Kingdoms,570097
945,41,2018-11-10,Pretty Princess,1235202
946,42,2018-11-15,Those Names Are Those Years,583874
947,46,2018-11-16,Capriccio of Tracking Down the Treasure,916977
948,47,2018-11-16,Lost in Mobius,565551
949,52,2018-11-23,China Peacekeeping Forces,579271
950,53,2018-11-23,The Express,947077
951,57,2018-11-27,Hello Life,573819
952,59,2018-11-30,Fake Partner,1156792
953,60,2018-11-30,Fantastic Dream Trip,891884
954,63,2018-11-30,Route 33,570803
955,68,2018-12-01,Life is a Belief,588699
956,69,2018-12-06,Hope of Road,795455
957,73,2018-12-07,Love Afterlife,1090535
958,76,2018-12-11,Dawning,729978
959,79,2018-12-12,The Photographer,607230
960,82,2018-12-14,The First Time,584474
961,86,2018-12-14,Running to the Spring,611016
962,87,2018-12-14,Second Child Coming,890485
963,89,2018-12-14,There Will Be Ample Time,604143
964,91,2018-12-17,Blue Amber,570816
965,92,2018-12-18,Fighting Men of China,569417
966,93,2018-12-19,Patrolman Baoyin,624586
967,94,2018-12-20,Spring Returns to My Homeland,940451
968,95,2018-12-21,Airpocalypse,570027
969,99,2018-12-21,Reality TV Horror Incident,947075
970,102,2018-12-21,Kung Fu Monster,569947
971,103,2018-12-22,The Connection,616441
972,107,2018-12-29,Kill Mobile,571432
973,108,2018-12-29,Midnight Ruins,629393
974,109,2018-12-29,Mojin: The Worm Valley,571446
975,112,2018-12-30,Battle of Tortoise and Rabbit,589444
976,113,2018-12-30,Police Car Union,607635
977,114,2018-12-30,Two Little Pigs Braved Mysterious Island,1234453
978,115,2018-12-31,Long Day's Journey into Night,486898
979,0,2019-01-04,Four Springs,537223
980,4,2019-01-08,Lucky to Meet You,886393
981,5,2019-01-08,Silence Snow,662744
982,6,2019-01-09,Business on WeChat,1150940
983,7,2019-01-09,Grace of Porridge,575879
984,10,2019-01-11,I'll Complete For the Top,654811
985,12,2019-01-11,Only Love Can Do This to Me,670468
986,14,2019-01-11,Rural Summer Vacation,655131
987,15,2019-01-11,Save Your Soul,575871
988,17,2019-01-11,White Snake,573699
989,18,2019-01-16,Parkour Courier,886320
990,20,2019-01-18,Dragon Force-Rise of Ultraman,589209
991,21,2019-01-18,A Home with a View,575009
992,22,2019-01-20,Inferior Student Qiao Xi,597923
993,25,2019-01-25,The Great Detective,576270
994,26,2019-01-25,Reverse the Life,575860
995,27,2019-01-25,Young Female Warrior,576387
996,30,2019-01-31,Dating Times,579560
997,31,2019-01-31,Jane Eyre,576392
998,33,2019-02-05,Crazy Alien,574037
999,34,2019-02-05,Integrity,575238
1000,35,2019-02-05,The Knight of Shadows: Between Yin and Yang,512901
1001,36,2019-02-05,The New King of Comedy,575138
1002,37,2019-02-05,Pegasus,575219
1003,38,2019-02-05,Peppa Celebrates Chinese New Year,578120
1004,39,2019-02-05,The Wandering Earth,535167
1005,40,2019-02-14,Autumn Fairy Tale,578789
1006,41,2019-02-14,Fall in Love at First Kiss,576393
1007,42,2019-02-14,Love in 50 Meters,575240
1008,46,2019-03-01,Unforgivable Sin,586871
1009,49,2019-03-08,Battle of Ao Lun Prague,662950
1010,52,2019-03-08,Love You,759504
1011,53,2019-03-08,Once Upon a Time in China,586873
1012,55,2019-03-15,On the Balcony,544742
1013,56,2019-03-22,Song of Youth,588295
1014,58,2019-03-29,The Human Comedy,591360
1015,2,2019-04-04,P Storm,588073
1016,5,2019-04-05,Four Warriors:The Underworld,615428
1017,6,2019-04-05,Frog Prince Adventures,615432
1018,9,2019-04-12,Breeze on the Lingding Ocean,604403
1019,10,2019-04-12,Exceptionally Gifted Girl,654001
1020,11,2019-04-12,The Game of Desire,597243
1021,12,2019-04-12,Kill My Brother,604755
1022,13,2019-04-12,Love is the Sunshine,629235
1023,14,2019-04-12,My Dear Elephant,604146
1024,15,2019-04-12,Wish You Were Here,562497
1025,19,2019-04-18,My Name is Wei He,1079687
1026,20,2019-04-19,The Big Dipper,624587
1027,23,2019-04-20,Push and Shove,605249
1028,26,2019-04-27,Haimen Depths,603953
1029,27,2019-05-01,Always Miss You,597254
1030,28,2019-05-10,Enter the Forbidden City,549265
1031,30,2019-05-18,Twins,589193
1032,31,2019-06-06,Chasing the Dragon II: Wild Wild Bunch,602661
1033,32,2019-06-06,My Best Summer,602663
1034,33,2019-06-06,Our Infinite Further,792291
1035,1,2019-07-12,The Rookies,546110
1036,2,2019-07-18,Looking Up,603765
1037,3,2019-07-26,Ne Zha,615453
1038,5,2019-08-07,Line Walker 2: Invisible Spy,589157
1039,6,2019-08-16,Bodies at Rest,531368
1040,7,2019-08-16,The King's Avatar: For the Glory,613200
1041,8,2019-08-16,Send Me to the Clouds,613667
1042,9,2019-08-16,Viy 2: Journey to China,428045
1043,11,2019-09-12,The Last Wish,597309
1044,12,2019-09-13,Jade Dynasty,578906
1045,13,2019-09-30,The Captain,589712
1046,14,2019-09-30,The Climbers,601493
1047,15,2019-09-30,"My People, My Country",612845
